record_index,ida,has_true_match,n_valid_matches,ft_lr_top1_idb,ft_lr_top1_score,ft_lr_top2_score,ft_lr_gap,ft_lr_threshold,ft_lr_declared,ft_lr_category,dataset,seed,ce_direct_declared,ce_direct_category
1007,journals/tods/ZaharioudakisCF97,True,2,naUCkadkOekJ,0.9823504030060183,0.21314654178493123,0.7692038612210871,0.5500000000000002,True,correct,DBLP,42,True,correct
1008,journals/sigmod/LeveneP02,False,0,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1031591%26type%3Dpdf,0.017778327449285286,0.003648017850558338,0.014130309598726947,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
1009,conf/sigmod/LiuHBPT99,True,2,PKQ1dCQIwi0J,0.9900067680855172,0.9110542435646927,0.07895252452082457,0.5500000000000002,True,correct,DBLP,42,True,correct
1010,journals/vldb/ManegoldBK00,True,5,xWYu2JWiF_kJ,0.9797757329785564,0.9596324130454013,0.0201433199331551,0.5500000000000002,True,correct,DBLP,42,True,correct
1011,conf/vldb/LudasaherGM00,True,1,H4hHa7dQdSAJ,0.981248805735818,0.6536972142095804,0.3275515915262376,0.5500000000000002,True,correct,DBLP,42,True,correct
1012,conf/vldb/NaumannLF99,True,3,MEQuU1E4vdoJ,0.9766409660457485,0.8639904148344726,0.11265055121127587,0.5500000000000002,True,correct,DBLP,42,True,correct
1013,conf/sigmod/AgrawalS00,True,1,ufPUBsN4eg0J,0.9612431254227498,0.30460955042207655,0.6566335750006733,0.5500000000000002,True,correct,DBLP,42,True,correct
1014,conf/sigmod/Gibson95,False,0,nYQRxEXS8V4J,0.011509015045079686,0.0029364961432309096,0.008572518901848776,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
1015,conf/sigmod/ZhugeGHW95,True,10,_XLK2p-e2pYJ,0.963668587321103,0.949762866547109,0.013905720773994101,0.5500000000000002,True,correct,DBLP,42,True,correct
1016,conf/vldb/EicklerGK95,True,1,63QhLG57QssJ,0.9803919230058206,0.009857952427153899,0.9705339705786666,0.5500000000000002,True,correct,DBLP,42,True,correct
1017,journals/sigmod/Widom95,False,0,xgdBJbatYcIJ,0.6204587343685951,0.5007928686734888,0.11966586569510629,0.5500000000000002,True,false_link,DBLP,42,False,unmatched_abstention
1018,journals/sigmod/DongS00,True,1,gH_HDDJghbAJ,0.9470194526078477,0.010186884013649209,0.9368325685941985,0.5500000000000002,True,correct,DBLP,42,True,correct
1019,conf/sigmod/DanielsDDEHJJLSSS94,True,1,fLNHwVFqnbIJ,0.7691573359293585,0.0005412236516912146,0.7686161122776674,0.5500000000000002,True,correct,DBLP,42,True,correct
1020,conf/sigmod/ReinwaldP98,True,2,QAjOGW-ffQIJ,0.9627780884685365,0.95698671227439,0.005791376194146491,0.5500000000000002,True,correct,DBLP,42,True,correct
1021,journals/vldb/HjaltasonS02,True,2,FH41DtWf_jAJ,0.9796062597592086,0.8559430703602876,0.12366318939892096,0.5500000000000002,True,correct,DBLP,42,True,correct
1022,journals/tods/YanG99,True,1,y6gLSJhyXfcJ,0.9836855201780816,0.009025229624931288,0.9746602905531504,0.5500000000000002,True,correct,DBLP,42,True,correct
1023,conf/sigmod/Greer99,True,1,oNPjyBZrURgJ,0.9900067680855172,0.08291652907470552,0.9070902390108118,0.5500000000000002,True,correct,DBLP,42,True,correct
1024,conf/vldb/Slutz98,True,1,1blbGQk5ZpUJ,0.96215395711814,0.0006251430640422228,0.9615288140540977,0.5500000000000002,True,correct,DBLP,42,True,correct
1025,conf/vldb/OzsuLON01,True,2,qqdXmdgAaMgJ,0.9700985239811444,0.8850824490028956,0.08501607497824881,0.5500000000000002,True,correct,DBLP,42,True,correct
1026,journals/tods/PolyzoisG94,True,2,LoL0Yu6h4VAJ,0.9791773004813858,0.966714984938269,0.012462315543116831,0.5500000000000002,True,correct,DBLP,42,True,correct
1027,journals/sigmod/CeriFP99,True,2,zCbDZVfxWhAJ,0.989945903844589,0.6312502063186047,0.3586956975259843,0.5500000000000002,True,correct,DBLP,42,True,correct
1028,conf/sigmod/Keim96,True,2,AF9vuEJOr6cJ,0.9823455353638152,0.8667434197285198,0.11560211563529543,0.5500000000000002,True,correct,DBLP,42,True,correct
1029,journals/sigmod/Hammer02a,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601859%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.5415500069731546,0.016493425236099157,0.5250565817370554,0.5500000000000002,False,missing_match,DBLP,42,True,correct
1030,journals/vldb/PapadiasS94,True,3,UM0nh_l5epoJ,0.9849044108490916,0.9729811349584356,0.011923275890656004,0.5500000000000002,True,correct,DBLP,42,True,correct
1031,journals/tods/Chomicki03,True,1,pHuL-9kHWH0J,0.9849681592847241,0.47717491640572934,0.5077932428789949,0.5500000000000002,True,correct,DBLP,42,True,correct
1032,conf/sigmod/Brewer98,True,1,k4UNrsGeUuAJ,0.9767364647720825,0.008728729014251922,0.9680077357578306,0.5500000000000002,True,correct,DBLP,42,True,correct
1033,conf/vldb/HsuLOMTX02,True,1,Px35BrWc6_EJ,0.9868404605290523,0.0066919060839099815,0.9801485544451423,0.5500000000000002,True,correct,DBLP,42,True,correct
1034,journals/tods/LakshmananLRS97,True,2,UByN6paxEXwJ,0.9763353453843113,0.5378592038348726,0.4384761415494387,0.5500000000000002,True,correct,DBLP,42,True,correct
1035,conf/sigmod/HeC03,True,1,MNmlxFx4l-8J,0.9853275376565682,0.17627778861177248,0.8090497490447958,0.5500000000000002,True,correct,DBLP,42,True,correct
1036,conf/vldb/SchindlerAG03,True,1,CsWyDorgQF4J,0.9818289157403228,0.0011333632395893708,0.9806955525007335,0.5500000000000002,True,correct,DBLP,42,True,correct
1037,journals/tods/Snodgrass01a,False,0,zvcs9bbyoi0J,0.5707393101094257,0.535400033041937,0.03533927706748874,0.5500000000000002,True,false_link,DBLP,42,False,unmatched_abstention
1038,journals/sigmod/BunemanRU97,True,3,5qg4BNiroqMJ,0.9878293079139312,0.9146297740167164,0.07319953389721479,0.5500000000000002,True,correct,DBLP,42,True,correct
1039,conf/vldb/FankhauserGLMT98,True,2,JnwUAxUMwvQJ,0.9350098207253505,0.9335372812292079,0.0014725394961426774,0.5500000000000002,True,correct,DBLP,42,True,correct
1040,conf/sigmod/DraperHW01,True,3,sURGDemFSsUJ,0.9814394595548197,0.8886822975909785,0.0927571619638412,0.5500000000000002,True,correct,DBLP,42,True,correct
1041,conf/vldb/PolyzotisG02,True,1,krAZ7iDMEOQJ,0.9852290451592072,0.1433483901757266,0.8418806549834805,0.5500000000000002,True,correct,DBLP,42,True,correct
1042,journals/sigmod/WuY00,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D362096%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.430720109947928,0.002330856935589422,0.42838925301233854,0.5500000000000002,False,missing_match,DBLP,42,True,correct
1043,conf/sigmod/FaginKS03,True,2,tQZWeE_nsa0J,0.9900067731461883,0.2507450599682746,0.7392617131779138,0.5500000000000002,True,correct,DBLP,42,True,correct
1044,conf/vldb/BerchtoldKK96,True,13,WnYVibh8fxUJ,0.9580390683900882,0.8962256049285962,0.06181346346149208,0.5500000000000002,True,correct,DBLP,42,True,correct
1045,conf/vldb/Atal96,True,1,PaW8zjiNR9cJ,0.9837363288687412,0.0014305811960894654,0.9823057476726517,0.5500000000000002,True,correct,DBLP,42,True,correct
1046,conf/vldb/HvasshovdBT00,True,1,af50lhGnD8gJ,0.9124926781633088,0.40507473128149446,0.5074179468818143,0.5500000000000002,True,correct,DBLP,42,True,correct
1047,conf/sigmod/JagadishKS00,True,1,OZRYdxoJqXMJ,0.9465373499649008,0.010618863859974882,0.9359184861049259,0.5500000000000002,True,correct,DBLP,42,True,correct
1048,conf/vldb/VriesDBA99,True,1,3o-rUvRsdUwJ,0.9745789496616551,0.0020901948279444813,0.9724887548337107,0.5500000000000002,True,correct,DBLP,42,True,correct
1049,journals/vldb/IshakbeyogluO98,True,1,O9A-15rmzOsJ,0.9787487013919994,0.002250352933187032,0.9764983484588124,0.5500000000000002,True,correct,DBLP,42,True,correct
1050,conf/sigmod/Chong98,True,1,W-6r_OOEHLUJ,0.962778032005439,0.002225040909099364,0.9605529910963396,0.5500000000000002,True,correct,DBLP,42,True,correct
1051,conf/vldb/OzdenGHNSDGGW01,True,2,url:http://portal.acm.org/citation.cfm%3Fid%3D645927.672352,0.9529612618977266,0.8721592425730113,0.08080201932471531,0.5500000000000002,True,correct,DBLP,42,True,correct
1052,conf/vldb/Lesk94,True,1,nL5wl20jB-kJ,0.9837362569501461,0.0006932041466095072,0.9830430528035365,0.5500000000000002,True,correct,DBLP,42,True,correct
1053,journals/vldb/BalkirO98,True,1,pSf0S8boiZ0J,0.9799671995254016,0.0026094561656180093,0.9773577433597835,0.5500000000000002,True,correct,DBLP,42,True,correct
1054,journals/sigmod/Franklin99a,False,0,ntqMqfgRXM4J,0.48451155241419536,0.47451555033430487,0.009996002079890487,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
1055,conf/sigmod/BerckenDS00,True,4,3IFlpeKgLlAJ,0.9753205613633844,0.9327657306355404,0.04255483072784405,0.5500000000000002,True,correct,DBLP,42,True,correct
1056,journals/sigmod/Snodgrass00,False,0,NHxHsUH9L5MJ,0.0967605292557468,0.06960169955825406,0.02715882969749274,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
1057,journals/sigmod/BarclayBGS94,True,2,wPhDoeiINQsJ,0.9899458881628458,0.8272600630011171,0.1626858251617287,0.5500000000000002,True,correct,DBLP,42,True,correct
1058,conf/vldb/Draluk01,True,2,xQzrilMR-QQJ,0.983627069184117,0.9438400063673077,0.03978706281680933,0.5500000000000002,True,correct,DBLP,42,True,correct
1059,conf/vldb/PapadimitriouBF03,True,1,pAvCmcv_-lMJ,0.983736268448085,0.5542361641269973,0.42950010432108776,0.5500000000000002,True,correct,DBLP,42,True,correct
1060,conf/sigmod/BarbosaMKL02,True,2,wO-iR4jRq0UJ,0.8685603208141218,0.8463467027413772,0.02221361807274458,0.5500000000000002,True,correct,DBLP,42,True,correct
1061,journals/sigmod/JensenCEGHJ94,True,13,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D181560%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.954656641913237,0.865518557755597,0.08913808415763991,0.5500000000000002,True,correct,DBLP,42,True,correct
1062,conf/sigmod/Bussler02,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D564801%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.5227722996378044,0.001108550165580357,0.521663749472224,0.5500000000000002,False,missing_match,DBLP,42,True,correct
1063,conf/sigmod/HarinarayanRU96,True,15,QHUtoLECZzgJ,0.9891077671161786,0.9583859266899121,0.030721840426266578,0.5500000000000002,True,correct,DBLP,42,True,correct
1064,conf/vldb/Dyreson96,True,1,AfM_N94rVD0J,0.9837362699454646,0.0027277545659047074,0.9810085153795599,0.5500000000000002,True,correct,DBLP,42,True,correct
1065,journals/vldb/Antoshenkov97,True,1,gleX-n_dgkcJ,0.9849043757112227,0.7130011758452657,0.271903199865957,0.5500000000000002,True,correct,DBLP,42,True,correct
1066,conf/sigmod/KimCK01,True,1,EYI-OULRIz8J,0.9472120642441128,0.0015241074082637475,0.945687956835849,0.5500000000000002,True,correct,DBLP,42,True,correct
1067,journals/vldb/MuthOPW00,True,1,WFygKYK0NVQJ,0.9828049453174561,0.677094238976553,0.30571070634090314,0.5500000000000002,True,correct,DBLP,42,True,correct
1068,journals/sigmod/DunhamH95,False,0,CyzIFxmvc1cJ,0.008671963573626968,0.008628093730233854,4.386984339311423e-05,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
1069,journals/sigmod/Hampapur99,True,2,I-r1LE1najAJ,0.987636014281861,0.5519741785094774,0.4356618357723836,0.5500000000000002,True,correct,DBLP,42,True,correct
1070,conf/sigmod/AdaliBSS98,True,3,YQ90BYSVqbsJ,0.931365726433961,0.9197314328096771,0.01163429362428392,0.5500000000000002,True,correct,DBLP,42,True,correct
1071,conf/vldb/BonifatiCDS01,True,1,tCrfb27dXiwJ,0.9811563951673188,0.00845456381110867,0.9727018313562101,0.5500000000000002,True,correct,DBLP,42,True,correct
1072,journals/sigmod/NejdlSS03,True,1,lZGtV8TM9yoJ,0.989945893254034,0.005761609798428477,0.9841842834556056,0.5500000000000002,True,correct,DBLP,42,True,correct
1073,journals/tods/Snodgrass01,False,0,zvcs9bbyoi0J,0.5707393101094257,0.535400033041937,0.03533927706748874,0.5500000000000002,True,false_link,DBLP,42,False,unmatched_abstention
1074,journals/sigmod/RossGR03,False,0,tOa0zXK5Ba4J,0.507659710422472,0.41974630339823255,0.0879134070242395,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
1075,journals/sigmod/Franklin00,False,0,ntqMqfgRXM4J,0.47736642679721597,0.4743660370162046,0.003000389781011359,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
1076,journals/sigmod/GriffinK98,True,2,Qvl2bcDAyqEJ,0.9899458939421105,0.5621826837674933,0.42776321017461727,0.5500000000000002,True,correct,DBLP,42,True,correct
1077,conf/vldb/ZhuS02,True,1,iuyRrJJDBcIJ,0.9896446677824214,0.004551564053507372,0.9850931037289141,0.5500000000000002,True,correct,DBLP,42,True,correct
1078,conf/sigmod/LiCHH97,True,2,mNqvFihFg1AJ,0.9053868238671586,0.6316509183353215,0.27373590553183713,0.5500000000000002,True,correct,DBLP,42,True,correct
1079,conf/vldb/AksoyZF01,True,2,A92KQRVdZaoJ,0.9820927958060874,0.762099011321773,0.2199937844843144,0.5500000000000002,True,correct,DBLP,42,True,correct
1080,conf/vldb/Huyn97,True,2,9OYLimeDdj0J,0.9896446782666675,0.9034489666994615,0.08619571156720596,0.5500000000000002,True,correct,DBLP,42,True,correct
1081,journals/sigmod/Franklin98b,False,0,ntqMqfgRXM4J,0.5140649397143492,0.4848493121430091,0.029215627571340108,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
1082,journals/sigmod/DadamK97,True,1,9Ai_9dZChG4J,0.9899458939421105,0.008733576927605355,0.9812123170145052,0.5500000000000002,True,correct,DBLP,42,True,correct
1083,conf/vldb/NatsevCSLV01,True,4,2CYtbbiwv-AJ,0.9871911946313867,0.8941894424349998,0.09300175219638696,0.5500000000000002,True,correct,DBLP,42,True,correct
1084,conf/vldb/CareyCNVDRSM99,True,1,JpMllVmmnkAJ,0.9520376266239924,0.18281891289498894,0.7692187137290034,0.5500000000000002,True,correct,DBLP,42,True,correct
1085,conf/vldb/CherniackFZ01,True,2,49EWG8vzsXUJ,0.9787594291563034,0.9416014425845652,0.03715798657173819,0.5500000000000002,True,correct,DBLP,42,True,correct
1086,conf/sigmod/ChanI98,True,4,VC7Jbwgn_O0J,0.9734632621803806,0.8938238248990252,0.07963943728135536,0.5500000000000002,True,correct,DBLP,42,True,correct
1087,journals/sigmod/Liu03a,False,0,url:http://doi.wiley.com/10.1002/ev.1658,0.4402296953107939,0.38548734414891894,0.05474235116187498,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
1088,conf/sigmod/ShivakumarG97,True,1,4ioZ9JSSjVQJ,0.9634621828865975,0.0002964281306112113,0.9631657547559862,0.5500000000000002,True,correct,DBLP,42,True,correct
1089,conf/vldb/Mohan02a,True,1,ulDehVmIgfAJ,0.9896446677824214,0.010151129345782196,0.9794935384366392,0.5500000000000002,True,correct,DBLP,42,True,correct
1090,conf/vldb/King02,False,0,AJpKRr6bo7sJ,0.0005143676955913047,0.00042499446201083924,8.937323358046542e-05,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
1091,journals/vldb/GutingS95,True,8,CBHicx5w3ocJ,0.9375251789453861,0.8632673680328509,0.07425781091253525,0.5500000000000002,True,correct,DBLP,42,True,correct
1092,conf/sigmod/Shyy95,True,1,OjZoGJLFGqIJ,0.9831619132394646,0.0031202735537833102,0.9800416396856813,0.5500000000000002,True,correct,DBLP,42,True,correct
1093,conf/sigmod/PossSKL02,True,1,c3QptREmhgAJ,0.9790671095647279,0.04478081749665075,0.9342862920680771,0.5500000000000002,True,correct,DBLP,42,True,correct
1094,conf/vldb/Shaw98,True,2,sZZVwXivu-kJ,0.978241803101688,0.9512465161644206,0.026995286937267382,0.5500000000000002,True,correct,DBLP,42,True,correct
1095,conf/vldb/HuntAI01,True,1,0GT_dHqK5roJ,0.9559154675441708,0.43407263213270236,0.5218428354114684,0.5500000000000002,True,correct,DBLP,42,True,correct
1096,journals/tods/AndriesCPB01,True,2,iMGwasyHkgIJ,0.9766460370326093,0.20372695181695963,0.7729190852156497,0.5500000000000002,True,correct,DBLP,42,True,correct
1097,journals/sigmod/Konig-RiesL97,True,2,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D262771%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.8635306320335684,0.7468239202045094,0.116706711829059,0.5500000000000002,True,correct,DBLP,42,True,correct
1098,conf/sigmod/GangulyGR03,True,1,Di-EjDZ_abYJ,0.9876207769593758,0.39709846017818673,0.590522316781189,0.5500000000000002,True,correct,DBLP,42,True,correct
1099,journals/sigmod/LightstoneLZ02,True,2,7TYVQTwq9FIJ,0.9899458895389995,0.889454455056045,0.1004914344829545,0.5500000000000002,True,correct,DBLP,42,True,correct
1100,conf/vldb/AgrawalK02,True,4,4weou-KgkM8J,0.9896446898796648,0.9612999784442399,0.02834471143542494,0.5500000000000002,True,correct,DBLP,42,True,correct
1101,conf/vldb/Kotidis01,True,1,lRL4LmMtwnYJ,0.9837363062642528,0.0008141684356523103,0.9829221378286005,0.5500000000000002,True,correct,DBLP,42,True,correct
1102,conf/vldb/StaudtJ96,True,2,6moFnThDHW0J,0.98964467231607,0.9292542955896398,0.06039037672643022,0.5500000000000002,True,correct,DBLP,42,True,correct
1103,conf/vldb/GeorgeH98,True,2,2L-UFpDof3UJ,0.9714621973662977,0.7214942168824799,0.24996798048381774,0.5500000000000002,True,correct,DBLP,42,True,correct
1104,conf/sigmod/Mohan01,True,1,IGS3TtqfKUgJ,0.9780038377342036,0.8599406046660316,0.11806323306817201,0.5500000000000002,True,correct,DBLP,42,True,correct
1105,conf/vldb/JagatheesanMPW03,True,1,InqySB8bkKkJ,0.5012702324509712,0.22778769913314637,0.2734825333178249,0.5500000000000002,False,missing_match,DBLP,42,True,correct
1106,conf/sigmod/Bosworth03,False,0,vtgbh3Fwu58J,0.29644677984699475,0.03142842009680852,0.2650183597501862,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
1107,conf/vldb/ChakrabartiGRS00,True,4,PTmCbogNUpAJ,0.9775851946206889,0.8720271068885239,0.10555808773216502,0.5500000000000002,True,correct,DBLP,42,True,correct
1108,conf/vldb/TorloneA03,True,1,v6kudD3ItEoJ,0.9837362944386936,0.0002622095844557006,0.9834740848542379,0.5500000000000002,True,correct,DBLP,42,True,correct
1109,conf/sigmod/Martin94,True,1,ogow-Rtc3fEJ,0.9629264652707114,0.06640155405412984,0.8965249112165815,0.5500000000000002,True,correct,DBLP,42,True,correct
1110,journals/sigmod/Kumar03,True,1,VuNnpxJwvQkJ,0.989945893254034,0.0014057800558920242,0.9885401131981421,0.5500000000000002,True,correct,DBLP,42,True,correct
1111,conf/vldb/Novaretti01,True,1,tZtnFoH5lY0J,0.9837362969742561,0.00037111154498167516,0.9833651854292744,0.5500000000000002,True,correct,DBLP,42,True,correct
1112,journals/vldb/JagadishKNS00,True,2,GtXc02EJjCgJ,0.9823193857948535,0.9588800071070377,0.02343937868781576,0.5500000000000002,True,correct,DBLP,42,True,correct
1113,journals/vldb/JagadishACLNPPSWWY02,True,5,zaDlTkyGASQJ,0.968276361363861,0.8755508693237924,0.09272549204006852,0.5500000000000002,True,correct,DBLP,42,True,correct
1114,conf/vldb/LiuJ02,False,0,cVVo6IeUE9MJ,0.47866574723017485,0.014743150891478637,0.4639225963386962,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
1115,conf/sigmod/ViglasN02,True,2,2aeb_pBP7lcJ,0.988931293291826,0.5524610613045002,0.4364702319873258,0.5500000000000002,True,correct,DBLP,42,True,correct
1116,journals/sigmod/DreyerDS94,True,1,GCf11c7YuucJ,0.9877037252532405,0.023875002593550604,0.9638287226596899,0.5500000000000002,True,correct,DBLP,42,True,correct
1117,conf/sigmod/AchyutuniON96,True,1,eRSkDzxP1JcJ,0.9856385397246804,0.0009755961867578346,0.9846629435379226,0.5500000000000002,True,correct,DBLP,42,True,correct
1118,journals/sigmod/HalkidiBV02,True,2,GHjgDrEbqM4J,0.9899458953182636,0.9432579414897756,0.046687953828488005,0.5500000000000002,True,correct,DBLP,42,True,correct
1119,journals/sigmod/Group94,False,0,18H1fJ3qOOYJ,0.0005086608483076546,0.00029675619790357744,0.00021190465040407712,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
1120,conf/vldb/CiacciaPZ97,True,8,HQQsPfQN7q0J,0.9636746251258089,0.9464414977938618,0.01723312733194715,0.5500000000000002,True,correct,DBLP,42,True,correct
1121,conf/vldb/RothOH99,True,2,c-Kalb26vykJ,0.9709344246355245,0.7481405562832072,0.2227938683523173,0.5500000000000002,True,correct,DBLP,42,True,correct
1122,conf/vldb/HoelS95,True,3,hwBMsP8-fXcJ,0.9760887757909066,0.9633717377460372,0.012717038044869344,0.5500000000000002,True,correct,DBLP,42,True,correct
1123,conf/vldb/ChenRS95,True,1,4TMZhO1wdwsJ,0.9502612338934895,0.0017270216828961739,0.9485342122105933,0.5500000000000002,True,correct,DBLP,42,True,correct
1124,conf/vldb/Chiueh94,True,3,nOF-SuSEaaEJ,0.9896446663654694,0.8893306566004616,0.10031400976500782,0.5500000000000002,True,correct,DBLP,42,True,correct
1125,journals/sigmod/OoiST03,True,1,gpjVvUtM6H8J,0.9405906194400029,0.0072655123335700475,0.9333251071064328,0.5500000000000002,True,correct,DBLP,42,True,correct
1126,conf/sigmod/ChenWZ98,True,1,NuwRNfDPpTcJ,0.8444176582374742,0.0011206414187222608,0.8432970168187519,0.5500000000000002,True,correct,DBLP,42,True,correct
1127,conf/vldb/SizovGT03,True,1,UbQPXbPLMCAJ,0.9777487325651989,0.022955770559732427,0.9547929620054665,0.5500000000000002,True,correct,DBLP,42,True,correct
1128,journals/sigmod/Manola98,True,2,VIjfH9f94xkJ,0.989945903844589,0.7107207339129554,0.2792251699316336,0.5500000000000002,True,correct,DBLP,42,True,correct
1129,conf/sigmod/LibkinMW96,True,3,OfZWx8jhQvwJ,0.9607062831805571,0.8865493110758974,0.07415697210465966,0.5500000000000002,True,correct,DBLP,42,True,correct
1130,journals/sigmod/Snodgrass98b,False,0,NHxHsUH9L5MJ,0.10049433098195398,0.07237146540700133,0.028122865574952652,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
1131,conf/vldb/SkubiszewskiV97,True,1,MJAw_2C6ErAJ,0.9833093463902737,0.007584693869414901,0.9757246525208588,0.5500000000000002,True,correct,DBLP,42,True,correct
1132,conf/sigmod/FreedmanD95,True,2,dt4Mxy8b2hwJ,0.964478744980006,0.6838557044462596,0.2806230405337463,0.5500000000000002,True,correct,DBLP,42,True,correct
1133,journals/sigmod/Stacey95,True,2,rdXUggm5kg0J,0.9865383103010701,0.6827034937105577,0.30383481659051237,0.5500000000000002,True,correct,DBLP,42,True,correct
1134,conf/sigmod/WaasG00,True,1,xnoCdNeQykAJ,0.9900067738301407,0.0005293207936618342,0.9894774530364788,0.5500000000000002,True,correct,DBLP,42,True,correct
1135,conf/vldb/BrinkhoffK94,True,2,egvBPvtoaMMJ,0.970195437283746,0.7493962674675677,0.2207991698161783,0.5500000000000002,True,correct,DBLP,42,True,correct
1136,conf/sigmod/RoussopoulosKV95,True,7,efwTNo1wRnMJ,0.985673348872116,0.9088093045260824,0.07686404434603356,0.5500000000000002,True,correct,DBLP,42,True,correct
1137,conf/vldb/JensenL01,True,1,yUDkYbmDTXIJ,0.958247624899342,0.02176815953119317,0.9364794653681489,0.5500000000000002,True,correct,DBLP,42,True,correct
1138,conf/vldb/WuYCT95,True,2,A5s_U6Ixg3EJ,0.9718730076919933,0.48746033335718797,0.4844126743348053,0.5500000000000002,True,correct,DBLP,42,True,correct
1139,journals/sigmod/DunhamH95a,True,3,CyzIFxmvc1cJ,0.9543644984417008,0.9096675257632247,0.044696972678476055,0.5500000000000002,True,correct,DBLP,42,True,correct
1140,conf/vldb/AshwinRSSS97,True,3,5VcKjo7jBOMJ,0.9872446433905159,0.9607693251925558,0.026475318197960118,0.5500000000000002,True,correct,DBLP,42,True,correct
1141,journals/vldb/LandauST95,True,3,N9d3F0NvbcEJ,0.9721711354218409,0.890013948408323,0.08215718701351782,0.5500000000000002,True,correct,DBLP,42,True,correct
1142,conf/sigmod/RundensteinerCLCZNJLW99,True,1,SADcQZhMqgEJ,0.9695751337090078,0.0004053088012770673,0.9691698249077307,0.5500000000000002,True,correct,DBLP,42,True,correct
1143,conf/vldb/LiuLBHTS03,True,1,pAhZKAo7m-sJ,0.9191673590593009,0.0005040108277881948,0.9186633482315127,0.5500000000000002,True,correct,DBLP,42,True,correct
1144,conf/sigmod/AdyaGLM95,True,4,bfcbZlt6vngJ,0.9900067751980447,0.9655043669731063,0.024502408224938432,0.5500000000000002,True,correct,DBLP,42,True,correct
1145,conf/vldb/SindoniTABFGMPPT01,True,1,0zdXnl9cQysJ,0.975522191792157,0.0009715458571058672,0.9745506459350511,0.5500000000000002,True,correct,DBLP,42,True,correct
1146,conf/vldb/MaedaT01,True,1,dipeGpTdsoQJ,0.9837362717662802,0.02333827050116754,0.9603980012651127,0.5500000000000002,True,correct,DBLP,42,True,correct
1147,conf/vldb/Korth95,True,1,UZAQL1o-c0MJ,0.8354011881109904,0.0004762789282491569,0.8349249091827412,0.5500000000000002,True,correct,DBLP,42,True,correct
1148,conf/vldb/GibbonsMP97,True,1,QKnjF3UgncMJ,0.9353556814150333,0.05415979114494877,0.8811958902700846,0.5500000000000002,True,correct,DBLP,42,True,correct
1149,journals/sigmod/Abiteboul99,True,2,J_7kZS39msAJ,0.9799428673971101,0.5143003395457305,0.4656425278513796,0.5500000000000002,True,correct,DBLP,42,True,correct
1150,journals/sigmod/Eisenberg96,True,4,tFbkjO2wcFMJ,0.988872887590354,0.9843406921052904,0.0045321954850635615,0.5500000000000002,True,correct,DBLP,42,True,correct
1151,conf/sigmod/HellersteinN96,True,5,_hDCldPyum0J,0.9883384616801486,0.9596073354168908,0.0287311262632578,0.5500000000000002,True,correct,DBLP,42,True,correct
1152,conf/sigmod/LuMSS95,True,1,Kk87yanaI1AJ,0.9672517252719793,0.02509320778889441,0.9421585174830849,0.5500000000000002,True,correct,DBLP,42,True,correct
1153,conf/vldb/Sarawagi99,True,2,W_CVz6V80csJ,0.9317593256823282,0.8758522428930946,0.05590708278923362,0.5500000000000002,True,correct,DBLP,42,True,correct
1154,conf/sigmod/ZhaoDNS98,True,7,mBC03oUT8yAJ,0.9895789984507937,0.9565271040135929,0.0330518944372008,0.5500000000000002,True,correct,DBLP,42,True,correct
1155,conf/vldb/RamakrishnanR96,True,1,3y1e-H-FdC0J,0.9768291568243307,0.00944042853003784,0.9673887282942929,0.5500000000000002,True,correct,DBLP,42,True,correct
