record_index,ida,has_true_match,n_valid_matches,ft_lr_top1_idb,ft_lr_top1_score,ft_lr_top2_score,ft_lr_gap,ft_lr_threshold,ft_lr_declared,ft_lr_category,dataset,seed
977,conf/vldb/MohaniaS94,True,1,JORYEDHKYSMJ,0.964069722949805,0.006019306980818637,0.9580504159689863,0.5000000000000001,True,correct,DBLP,44
978,conf/sigmod/Edelstein95,True,1,url:http://portal.acm.org/citation.cfm%3Fid%3D223868,0.9801372339470765,0.0023564591350047027,0.9777807748120718,0.5000000000000001,True,correct,DBLP,44
979,journals/vldb/TempletonHMB95,True,1,RKNGp2gmOTUJ,0.9740741015294867,0.0005733395323181857,0.9735007619971685,0.5000000000000001,True,correct,DBLP,44
980,journals/sigmod/Alonso94a,False,0,8Ge2xzsWVhAJ,0.004567690851843371,0.0033826987092554417,0.0011849921425879295,0.5000000000000001,False,unmatched_abstention,DBLP,44
981,conf/sigmod/CuiOTS03,True,1,qx5oR09jmMwJ,0.9643059278089686,0.0017756043360846263,0.962530323472884,0.5000000000000001,True,correct,DBLP,44
982,conf/vldb/BohannonFHRRS02,True,1,zYfyg0fCzEsJ,0.9821265704573227,0.0022450073791302526,0.9798815630781924,0.5000000000000001,True,correct,DBLP,44
983,conf/sigmod/DraperHW01,True,3,sURGDemFSsUJ,0.9837529805969049,0.90643406561841,0.07731891497849486,0.5000000000000001,True,correct,DBLP,44
984,journals/sigmod/Fong95,True,1,zw3-t-veNvAJ,0.9923360791527347,0.002911431595378574,0.9894246475573562,0.5000000000000001,True,correct,DBLP,44
985,journals/sigmod/HalkidiBV02a,True,1,SFs0XOMPphIJ,0.9890520425331458,0.9709825606186097,0.018069481914536167,0.5000000000000001,True,correct,DBLP,44
986,conf/sigmod/LabioZWGGW97,True,3,uzpyy9XRpgYJ,0.9908794015427346,0.9742467584969036,0.016632643045831008,0.5000000000000001,True,correct,DBLP,44
987,conf/vldb/BunkerCCMMW01,True,1,bKfF2TdyKDwJ,0.9646875064454669,0.001431725005131418,0.9632557814403354,0.5000000000000001,True,correct,DBLP,44
988,conf/vldb/BratsbergH01,True,1,x-oQarjjgccJ,0.973130994111026,0.004997208048356709,0.9681337860626693,0.5000000000000001,True,correct,DBLP,44
989,conf/sigmod/AtzeniT97,True,3,i2LI1TWifbYJ,0.9924175707805102,0.9757102303744,0.016707340406110216,0.5000000000000001,True,correct,DBLP,44
990,conf/sigmod/Pirahesh94,True,1,VG96hL8afvgJ,0.9658943818117656,0.004968925912740901,0.9609254558990247,0.5000000000000001,True,correct,DBLP,44
991,conf/vldb/ArionBCDMP03,True,2,LIjye8V-mM0J,0.9587169329910935,0.9475670700003926,0.011149862990700865,0.5000000000000001,True,correct,DBLP,44
992,conf/sigmod/Krishnamurthy03,False,0,kHi1YOTBmlkJ,0.02367354520801293,0.012267977603595163,0.011405567604417768,0.5000000000000001,False,unmatched_abstention,DBLP,44
993,journals/vldb/AslanM99,True,1,vZcZ-UX6h7UJ,0.9787676809728623,0.002409333445489896,0.9763583475273724,0.5000000000000001,True,correct,DBLP,44
994,conf/sigmod/HristidisKP01,True,1,mg9ABNG06O4J,0.992417574984393,0.0035989439004526194,0.9888186310839404,0.5000000000000001,True,correct,DBLP,44
995,journals/sigmod/WestmannKHM00,True,5,9jyzas_rFd4J,0.9923360825371134,0.8379827026716625,0.15435337986545083,0.5000000000000001,True,correct,DBLP,44
996,conf/sigmod/BunemanM95,True,1,V9DIFmU3vi8J,0.9868612853905018,0.003487473510621978,0.9833738118798798,0.5000000000000001,True,correct,DBLP,44
997,conf/vldb/ShanmugasundaramKSFF01,True,1,9r5dL8B5l7oJ,0.7225687067334455,0.034811941747976596,0.6877567649854689,0.5000000000000001,True,correct,DBLP,44
998,conf/sigmod/NgWY01,True,1,TShyzmLNvtoJ,0.677364019288572,0.005730256145745874,0.6716337631428262,0.5000000000000001,True,correct,DBLP,44
999,journals/sigmod/WuY00,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D362096%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.3494414643951224,0.0010446196357388959,0.34839684475938354,0.5000000000000001,False,missing_match,DBLP,44
1000,journals/sigmod/RisheSBDOALOSS95,True,1,pGU2Ew1AQkoJ,0.9776752951464543,0.017493900753360988,0.9601813943930934,0.5000000000000001,True,correct,DBLP,44
1001,conf/vldb/FlescaFM03,True,1,LXjSnbxB7EsJ,0.9830355789617304,0.557348685462842,0.42568689349888844,0.5000000000000001,True,correct,DBLP,44
1002,conf/vldb/RezendeH98,True,1,njuthCBUMPAJ,0.833355932643385,0.03542841012851954,0.7979275225148655,0.5000000000000001,True,correct,DBLP,44
1003,conf/sigmod/ConsensM94,True,1,u7rv6LAF8s8J,0.854191844793667,0.007603675642180984,0.846588169151486,0.5000000000000001,True,correct,DBLP,44
1004,conf/vldb/KonigW99,True,1,6HMffRHCspAJ,0.9830355756812094,0.22179282224729394,0.7612427534339155,0.5000000000000001,True,correct,DBLP,44
1005,conf/sigmod/RundensteinerWYD02,True,1,7MfXAAdBQ2EJ,0.9876480756494316,0.0033025329744954435,0.9843455426749361,0.5000000000000001,True,correct,DBLP,44
1006,conf/sigmod/BrodskyK95,True,2,SFmnhrhoQzgJ,0.9651246508169385,0.5960729674719835,0.3690516833449551,0.5000000000000001,True,correct,DBLP,44
1007,journals/sigmod/Kemper02,False,0,RBB0Yy-_PYgJ,0.002458244749876202,0.001193553702104692,0.00126469104777151,0.5000000000000001,False,unmatched_abstention,DBLP,44
1008,conf/sigmod/DanielsDDEHJJLSSS94,True,1,fLNHwVFqnbIJ,0.758154985097784,0.0008495594133989225,0.7573054256843851,0.5000000000000001,True,correct,DBLP,44
1009,journals/sigmod/Snodgrass94,True,2,SYVDufoTe_IJ,0.984867522673584,0.053371267060452574,0.9314962556131314,0.5000000000000001,True,correct,DBLP,44
1010,conf/sigmod/TaoP02,True,1,fDWfHiQ6BR4J,0.9924175707805102,0.03206384650874495,0.9603537242717652,0.5000000000000001,True,correct,DBLP,44
1011,conf/sigmod/Team99,True,2,DphRY0uPqi8J,0.8675952796297384,0.8449077098527721,0.022687569776966288,0.5000000000000001,True,correct,DBLP,44
1012,conf/vldb/MuntzR94,True,1,o9DfGI9zsloJ,0.9617824723139273,0.0031183816608848377,0.9586640906530425,0.5000000000000001,True,correct,DBLP,44
1013,conf/vldb/FankhauserGLMT98,True,2,JnwUAxUMwvQJ,0.9379344023397103,0.898854857501486,0.03907954483822429,0.5000000000000001,True,correct,DBLP,44
1014,journals/vldb/RamanRH00,True,1,CgiCp6N9XZQJ,0.984341308084424,0.742092070415782,0.24224923766864204,0.5000000000000001,True,correct,DBLP,44
1015,journals/sigmod/VassiliadisS99,True,3,eGARASwVBrUJ,0.9898436007813275,0.5225229968164431,0.4673206039648844,0.5000000000000001,True,correct,DBLP,44
1016,journals/sigmod/GerlhofKM96,True,2,xsV7dkJi-YMJ,0.9811291064506399,0.9413013460918682,0.03982776035877167,0.5000000000000001,True,correct,DBLP,44
1017,conf/sigmod/FaloutsosL95,True,13,yFaUjmOQp1wJ,0.9849716112761617,0.9730038997003673,0.01196771157579446,0.5000000000000001,True,correct,DBLP,44
1018,conf/sigmod/AgrawalGGR98,True,11,x8fDHaNkSUIJ,0.9721142386915176,0.9677199139120288,0.004394324779488756,0.5000000000000001,True,correct,DBLP,44
1019,conf/sigmod/OlstonW02,True,1,pBKI-JCAlcIJ,0.992417583344496,0.0011109885543892995,0.9913065947901067,0.5000000000000001,True,correct,DBLP,44
1020,conf/vldb/Gentili01,True,1,2j1dalv3kCEJ,0.9830356153932688,0.001124994379756404,0.9819106210135123,0.5000000000000001,True,correct,DBLP,44
1021,conf/vldb/BouganimFV96,True,1,TiffIV1Y6AMJ,0.9765863284886506,0.1471701123069638,0.8294162161816867,0.5000000000000001,True,correct,DBLP,44
1022,journals/vldb/GeorgeH00,True,2,2L-UFpDof3UJ,0.5332122282932403,0.47114395377259705,0.062068274520643285,0.5000000000000001,True,correct,DBLP,44
1023,conf/vldb/WitkowskiBBFGSS03,True,1,Oti_CoAPH9IJ,0.9663595078662008,0.0269107057213749,0.939448802144826,0.5000000000000001,True,correct,DBLP,44
1024,journals/sigmod/Aberer02b,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D604274%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9898965030583661,0.813765675790722,0.17613082726764406,0.5000000000000001,True,false_link,DBLP,44
1025,journals/sigmod/KennedyMB96,True,1,vBYtmDEYeK0J,0.9904648159668401,0.013435607635333422,0.9770292083315066,0.5000000000000001,True,correct,DBLP,44
1026,conf/sigmod/ChawatheG97,True,3,5O88Bum19wAJ,0.9487289367450408,0.9440521833743569,0.0046767533706838504,0.5000000000000001,True,correct,DBLP,44
1027,conf/sigmod/RamakrishnanD98,True,2,LSNo-7ii1vEJ,0.96361047550937,0.8625692928534912,0.1010411826558788,0.5000000000000001,True,correct,DBLP,44
1028,conf/sigmod/BarbaraI94,True,10,GXhaGGajWZkJ,0.9780430497360563,0.9661667000925419,0.011876349643514361,0.5000000000000001,True,correct,DBLP,44
1029,conf/vldb/RysNS96,True,2,sRcMuuo3-BEJ,0.9776845539407192,0.9722627840857752,0.005421769854944025,0.5000000000000001,True,correct,DBLP,44
1030,conf/vldb/Schoning03,True,1,4NM5WR1WtPcJ,0.9746206355597061,0.006010508558601405,0.9686101270011047,0.5000000000000001,True,correct,DBLP,44
1031,conf/sigmod/LangS01,True,2,FFQc9XpGFRsJ,0.9814669295558464,0.9206878205799649,0.06077910897588146,0.5000000000000001,True,correct,DBLP,44
1032,conf/vldb/GibbonsMP97,True,1,QKnjF3UgncMJ,0.937098233588033,0.06034493150525499,0.876753302082778,0.5000000000000001,True,correct,DBLP,44
1033,conf/sigmod/Aulakh98,True,1,xFK4CkKj14EJ,0.992417569925294,0.0019840909855842084,0.9904334789397098,0.5000000000000001,True,correct,DBLP,44
1034,journals/vldb/AlbanoGO95,True,2,_tswCGHoswMJ,0.9848294491041791,0.9050562085440683,0.07977324056011081,0.5000000000000001,True,correct,DBLP,44
1035,conf/sigmod/Smith01,True,2,5wh3Y-mBqJQJ,0.6376457873367363,0.046356615974275664,0.5912891713624606,0.5000000000000001,True,correct,DBLP,44
1036,conf/sigmod/OlstonWACELSS98,True,1,UTYa5uf9zSIJ,0.9898362699083367,0.0004960478226843793,0.9893402220856523,0.5000000000000001,True,correct,DBLP,44
1037,journals/sigmod/ChristoffelPSL98,True,4,yC3NWP247K8J,0.9678112529227331,0.9599343778457301,0.007876875077002965,0.5000000000000001,True,correct,DBLP,44
1038,journals/sigmod/Etzion99,True,2,url:http://portal.acm.org/citation.cfm%3Fid%3D344816.344820%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.5307531577451771,0.5123254229900273,0.018427734755149805,0.5000000000000001,True,correct,DBLP,44
1039,conf/vldb/BonifatiCDS01,True,1,tCrfb27dXiwJ,0.9797885278003854,0.0039040334273192194,0.9758844943730661,0.5000000000000001,True,correct,DBLP,44
1040,journals/sigmod/Liu02,False,0,url:http://doi.wiley.com/10.1002/tl.7700,0.47692053282568714,0.43884631314406725,0.03807421968161989,0.5000000000000001,False,unmatched_abstention,DBLP,44
1041,journals/vldb/AbbadiSW01,False,0,cDN9oOqsTE0J,0.6159699085915381,0.5913532805643308,0.02461662802720732,0.5000000000000001,True,false_link,DBLP,44
1042,journals/vldb/KnorrNT00,True,1,SggrbO99AJgJ,0.9781623343328533,0.12382931050756188,0.8543330238252914,0.5000000000000001,True,correct,DBLP,44
1043,conf/vldb/AgarwalADGNRS96,True,7,E4fU9kpfXQsJ,0.9638607325010204,0.8723606885737611,0.0915000439272593,0.5000000000000001,True,correct,DBLP,44
1044,conf/vldb/JagadishKNS99,True,2,W8O7pgTYGTYJ,0.9899531753702961,0.9336647590504965,0.05628841631979964,0.5000000000000001,True,correct,DBLP,44
1045,journals/sigmod/RossFS02,False,0,tOa0zXK5Ba4J,0.617285082287242,0.4338457086764812,0.1834393736107608,0.5000000000000001,True,false_link,DBLP,44
1046,journals/sigmod/Ozsoyoglu00,False,0,qU_IX5KFwIoJ,0.010604424619378746,0.008698365708760513,0.0019060589106182323,0.5000000000000001,False,unmatched_abstention,DBLP,44
1047,conf/vldb/AnciauxBP03,True,2,RLZc9c2-6_oJ,0.9830355763373136,0.9806236811270603,0.002411895210253312,0.5000000000000001,True,correct,DBLP,44
1048,conf/vldb/CochinwalaB94,True,1,Bp69wMYw9DAJ,0.9830356346498509,0.0035501820567659047,0.979485452593085,0.5000000000000001,True,correct,DBLP,44
1049,conf/vldb/SrikantA95,True,16,Ve-JH2yNN0kJ,0.9828033357581774,0.965949049724746,0.01685428603343131,0.5000000000000001,True,correct,DBLP,44
1050,journals/sigmod/BunemanRU97,True,3,5qg4BNiroqMJ,0.991185798884146,0.8806461728576416,0.11053962602650447,0.5000000000000001,True,correct,DBLP,44
1051,conf/sigmod/LazaridisM01,True,1,IvMJ4bK708kJ,0.9924175791406178,0.002048091603271905,0.9903694875373459,0.5000000000000001,True,correct,DBLP,44
1052,conf/vldb/Ganguly98,True,1,a8cB2S6Td-sJ,0.9830356247828167,0.054658986611553474,0.9283766381712633,0.5000000000000001,True,correct,DBLP,44
1053,journals/vldb/LeeSC01,True,1,Hz_TU6kUj08J,0.9815325560780803,0.0015304852737179281,0.9800020708043624,0.5000000000000001,True,correct,DBLP,44
1054,conf/sigmod/PossSKL02,True,1,c3QptREmhgAJ,0.9869902429857739,0.01826931659866782,0.968720926387106,0.5000000000000001,True,correct,DBLP,44
1055,conf/vldb/BonczRK98,True,2,ts5vu2eNQgYJ,0.9578189140200225,0.031566180038917833,0.9262527339811046,0.5000000000000001,True,correct,DBLP,44
1056,conf/vldb/PottingerL00,True,5,llb7DerHoGIJ,0.8760960696277142,0.7519624622683193,0.12413360735939494,0.5000000000000001,True,correct,DBLP,44
1057,conf/vldb/ZhangL98,True,1,ZjHAEBJYahAJ,0.9801500276169569,0.06667313948647692,0.91347688813048,0.5000000000000001,True,correct,DBLP,44
1058,journals/sigmod/ChenHKPW94,True,1,HTvxhMKB69AJ,0.9364882217261598,0.0350347157214582,0.9014535060047015,0.5000000000000001,True,correct,DBLP,44
1059,conf/sigmod/BorkarDS01,True,3,8zFEVer1rBUJ,0.984668953451374,0.8884691284992902,0.09619982495208379,0.5000000000000001,True,correct,DBLP,44
1060,conf/sigmod/DeshpandeNGS03,True,2,fU6zoUKeXe8J,0.9552200483341029,0.9352061283029647,0.02001392003113822,0.5000000000000001,True,correct,DBLP,44
1061,conf/vldb/HelmerM97,True,2,xsh0C_nCllsJ,0.991978543854225,0.9526332790508429,0.039345264803382074,0.5000000000000001,True,correct,DBLP,44
1062,conf/sigmod/GarofalakisI96,True,3,MfPbk62EdyQJ,0.9828628587776345,0.7906051579175011,0.19225770086013338,0.5000000000000001,True,correct,DBLP,44
1063,conf/vldb/George98,True,1,xACnzf6RhVwJ,0.982202040919805,0.009339783906583158,0.9728622570132218,0.5000000000000001,True,correct,DBLP,44
1064,conf/vldb/McHughW99,True,2,bXRF6rASxhgJ,0.9919785296643003,0.7113628336426494,0.28061569602165093,0.5000000000000001,True,correct,DBLP,44
1065,conf/vldb/GaoS03,True,1,BEpwgIQR6r4J,0.9774040349814934,0.002015217237773379,0.97538881774372,0.5000000000000001,True,correct,DBLP,44
1066,conf/sigmod/RiedewaldAA02,True,2,nQvBo5KHITYJ,0.9899623701330807,0.671811544048162,0.31815082608491874,0.5000000000000001,True,correct,DBLP,44
1067,conf/sigmod/ZuzartePMCLW03,True,1,url:http://portal.acm.org/citation.cfm%3Fid%3D872757.872840,0.956389362594876,0.0011550861677514014,0.9552342764271246,0.5000000000000001,True,correct,DBLP,44
1068,journals/sigmod/HasanMV96,True,1,bLbjFFkQJdIJ,0.9901499581295401,0.010230370811026545,0.9799195873185136,0.5000000000000001,True,correct,DBLP,44
1069,conf/sigmod/PopaDST00,True,1,gAwckIiPpTEJ,0.971340160094647,0.000197983954966979,0.97114217613968,0.5000000000000001,True,correct,DBLP,44
1070,conf/vldb/LiuLBHTS03,True,1,pAhZKAo7m-sJ,0.9111316621892194,0.002124491591676025,0.9090071705975433,0.5000000000000001,True,correct,DBLP,44
1071,journals/vldb/NybergBCGL95,True,2,A1phylxPkl4J,0.9848294574507903,0.9637433137968267,0.021086143653963663,0.5000000000000001,True,correct,DBLP,44
1072,journals/sigmod/Seshadri98,True,3,_nIg_hi8PAAJ,0.992336078288398,0.5972680316139122,0.3950680466744858,0.5000000000000001,True,correct,DBLP,44
1073,journals/vldb/Guting94,True,6,TruJ2Gi7fiQJ,0.7426460807429479,0.7020350104457196,0.040611070297228324,0.5000000000000001,True,correct,DBLP,44
1074,journals/sigmod/RashidS00,True,1,e0GH54HirssJ,0.992336078288398,0.015192053614943808,0.9771440246734542,0.5000000000000001,True,correct,DBLP,44
1075,conf/sigmod/GrossmanQ94,True,1,yjqdBeNw5WoJ,0.9833029401034905,0.23186198154715149,0.7514409585563391,0.5000000000000001,True,correct,DBLP,44
1076,journals/sigmod/NascimentoSP03,True,1,G3QWq2T08SEJ,0.9323717052866829,0.0010782026414482768,0.9312935026452346,0.5000000000000001,True,correct,DBLP,44
1077,conf/vldb/BohannonLRSSS97,True,4,GzK2N5eQ0pQJ,0.9690938478307412,0.9686434155070046,0.0004504323237365382,0.5000000000000001,True,correct,DBLP,44
1078,journals/tods/MokNE96,True,1,spIRnJknmAYJ,0.59090278923187,0.29378403480459503,0.297118754427275,0.5000000000000001,True,false_link,DBLP,44
1079,conf/vldb/LevyRO96,True,9,e_vUPQi8-xIJ,0.9837049422804613,0.8842469392083708,0.09945800307209052,0.5000000000000001,True,correct,DBLP,44
1080,conf/vldb/VassalosP97,True,8,kG-k9420fGMJ,0.9919785305686354,0.9761231690315529,0.015855361537082446,0.5000000000000001,True,correct,DBLP,44
1081,journals/sigmod/Cingil02,True,1,2K6rhX16hXwJ,0.9923360791527347,0.0003344901118955699,0.9920015890408391,0.5000000000000001,True,correct,DBLP,44
1082,journals/vldb/ApersCS02,True,1,zvcs9bbyoi0J,0.5307543998978121,0.4746115704163593,0.05614282948145283,0.5000000000000001,True,false_link,DBLP,44
1083,conf/sigmod/YanMHF01,True,5,8hRWaIVZ2ykJ,0.9894005575547595,0.8661547711316593,0.12324578642310025,0.5000000000000001,True,correct,DBLP,44
1084,conf/vldb/AmmannJR95,True,1,x-H7BqZ0Hw8J,0.983035590173615,0.765726634108356,0.21730895606525902,0.5000000000000001,True,correct,DBLP,44
1085,conf/vldb/SizovGT03,True,1,UbQPXbPLMCAJ,0.9723545014572174,0.011416628785417654,0.9609378726717998,0.5000000000000001,True,correct,DBLP,44
1086,conf/vldb/Moni96,True,1,gbjXwFztQTsJ,0.983035589444514,0.001040069127135882,0.9819955203173781,0.5000000000000001,True,correct,DBLP,44
1087,conf/sigmod/BressanGOT00,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D336587%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.8766573935636571,0.08402152628806749,0.7926358672755897,0.5000000000000001,True,correct,DBLP,44
1088,journals/sigmod/NorrieBSW94,True,2,q6YVJJgD1uQJ,0.9890280604440472,0.013697487929445893,0.9753305725146013,0.5000000000000001,True,correct,DBLP,44
1089,journals/sigmod/WinslettCDHZZ02,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601881%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9901432802764106,0.0487412168383971,0.9414020634380136,0.5000000000000001,True,correct,DBLP,44
1090,journals/sigmod/Gardels97,True,1,PlitMluIJyYJ,0.9923360791527347,0.0026736702716109667,0.9896624088811238,0.5000000000000001,True,correct,DBLP,44
1091,conf/sigmod/BertinoCF01,True,1,JSzfxAgs4pgJ,0.9873899834898338,0.7684825065582774,0.21890747693155632,0.5000000000000001,True,correct,DBLP,44
1092,conf/sigmod/CherniackZ96,True,3,ZsHfcZJwFQQJ,0.9904496969076345,0.906009019637945,0.08444067726968951,0.5000000000000001,True,correct,DBLP,44
1093,conf/vldb/ShuklaDN98,True,2,1eCp1f8DhasJ,0.9913282499092807,0.7331366295395588,0.2581916203697219,0.5000000000000001,True,correct,DBLP,44
1094,conf/vldb/Kotidis01,True,1,lRL4LmMtwnYJ,0.983035578232629,0.0006789798209578644,0.9823565984116711,0.5000000000000001,True,correct,DBLP,44
1095,conf/sigmod/JosifovskiSHL02,True,1,xA9KNostV4cJ,0.9791232857246148,0.00034596208672109467,0.9787773236378937,0.5000000000000001,True,correct,DBLP,44
1096,journals/tods/DeySB99,True,1,lUIjuGqk6q4J,0.9786889954192188,0.001156619110790788,0.977532376308428,0.5000000000000001,True,correct,DBLP,44
1097,journals/sigmod/BarbaraBFLS94,True,4,url:http://portal.acm.org/citation.cfm%3Fid%3D187455,0.9841517087488696,0.9283793332971289,0.05577237545174074,0.5000000000000001,True,correct,DBLP,44
1098,conf/sigmod/MaddenSHR02,True,8,dLP8AfWQ7r0J,0.9714524811493909,0.9463286227143266,0.02512385843506426,0.5000000000000001,True,correct,DBLP,44
1099,conf/sigmod/GeneserethKD97,True,3,2Nl65Vp7bxUJ,0.9439110316613809,0.8730244891070496,0.07088654255433136,0.5000000000000001,True,correct,DBLP,44
1100,conf/vldb/BernsteinHJRW00,True,3,KlPsHutXQi8J,0.9227556255767598,0.2789933632045368,0.643762262372223,0.5000000000000001,True,correct,DBLP,44
1101,journals/vldb/HelmerM03,True,2,fz4PKDuWGmoJ,0.9848294307602594,0.9108230059599988,0.07400642480026065,0.5000000000000001,True,correct,DBLP,44
1102,conf/vldb/GarciaLL98,True,2,5MO7a6e0-GQJ,0.9749394805693088,0.8870862137033977,0.0878532668659111,0.5000000000000001,True,correct,DBLP,44
1103,conf/vldb/Campbell99,True,1,m1eeQnYWL0oJ,0.98303560614971,0.00042593003425530935,0.9826096761154547,0.5000000000000001,True,correct,DBLP,44
1104,conf/vldb/PolyzotisG02,True,1,krAZ7iDMEOQJ,0.9878426681009829,0.1351706847682039,0.8526719833327789,0.5000000000000001,True,correct,DBLP,44
1105,conf/vldb/RaghavanG03,True,1,ma-ZRYj0pXIJ,0.9830355856538857,0.0026598393205258257,0.9803757463333599,0.5000000000000001,True,correct,DBLP,44
1106,conf/vldb/StillgerLMK01,True,3,k8EsgEuKhQ0J,0.9919785245519429,0.9501731896489038,0.04180533490303906,0.5000000000000001,True,correct,DBLP,44
1107,conf/sigmod/RamaswamyK95,True,3,g9Y0KAu_UHQJ,0.9457706164206198,0.9330325981876259,0.01273801823299392,0.5000000000000001,True,correct,DBLP,44
1108,journals/tods/Snodgrass01a,False,0,zvcs9bbyoi0J,0.5357273683509084,0.4876256564705246,0.04810171188038381,0.5000000000000001,True,false_link,DBLP,44
1109,conf/vldb/JagadishNSSK97,True,2,ZG9yClLgWnsJ,0.9333323071775654,0.8000521714538793,0.13328013572368613,0.5000000000000001,True,correct,DBLP,44
1110,conf/vldb/FlorescuHKLRWCSA03,True,2,1KSfxI44iGUJ,0.9628196006461963,0.9431522755771066,0.019667325069089747,0.5000000000000001,True,correct,DBLP,44
1111,journals/sigmod/HellersteinHM03,True,1,6ussAgzdL6oJ,0.9923360952350814,0.0015069244240814377,0.990829170811,0.5000000000000001,True,correct,DBLP,44
1112,conf/sigmod/KiesslingHFE01,True,2,tNzM8E3W2K4J,0.9556859471103528,0.8993432275634435,0.05634271954690928,0.5000000000000001,True,correct,DBLP,44
1113,journals/sigmod/ButtlerCCFHLPRX02,True,1,JScvAMYcsmoJ,0.8532773787197837,0.001789001383643464,0.8514883773361402,0.5000000000000001,True,correct,DBLP,44
1114,conf/vldb/ShanmugasundaramSBCLPR00,True,4,HKM-zP0LT_UJ,0.9671796521284595,0.9338286687631945,0.033350983365264986,0.5000000000000001,True,correct,DBLP,44
1115,conf/vldb/RezendeS98,True,1,niRuvMkp4r4J,0.9148806560207642,0.06000712325041919,0.854873532770345,0.5000000000000001,True,correct,DBLP,44
1116,conf/sigmod/EmbleyJN99,True,3,x8uC_9_IzUEJ,0.953566493487315,0.9072514680418694,0.046315025445445634,0.5000000000000001,True,correct,DBLP,44
1117,journals/sigmod/JukicV97,True,1,yZbJS0Cd6cAJ,0.9854618302095274,0.013198877877004366,0.972262952332523,0.5000000000000001,True,correct,DBLP,44
1118,conf/vldb/ChristopheBPV00,True,5,8DRB_dYz2CgJ,0.9919785429498914,0.9691543074920987,0.022824235457792663,0.5000000000000001,True,correct,DBLP,44
1119,journals/vldb/EyalM01,True,1,ntrSSBumclMJ,0.9848294740493805,0.002697478645478799,0.9821319954039017,0.5000000000000001,True,correct,DBLP,44
1120,journals/sigmod/PalpanasPKG03,True,2,KQ6elbYA84QJ,0.9893307531849633,0.9648257973013742,0.02450495588358914,0.5000000000000001,True,correct,DBLP,44
1121,journals/sigmod/Franklin98b,False,0,ntqMqfgRXM4J,0.5507433085981492,0.48797994565307223,0.062763362945077,0.5000000000000001,True,false_link,DBLP,44
1122,conf/vldb/MengLLA03,True,2,_dOpWA3QWOEJ,0.9907493781152631,0.6693932759685439,0.32135610214671917,0.5000000000000001,True,correct,DBLP,44
1123,journals/vldb/FangGM96,False,0,AWGtiQgXS7QJ,0.8376532191811863,0.11664713599482357,0.7210060831863627,0.5000000000000001,True,false_link,DBLP,44
1124,conf/vldb/KamelF94,True,8,A7WoAzxOJ9YJ,0.9695149329090601,0.959729844463875,0.009785088445185108,0.5000000000000001,True,correct,DBLP,44
1125,journals/sigmod/Winslett03a,False,0,oJtB__MYF4EJ,0.0005693949971048824,0.0005548916640712863,1.4503333033596055e-05,0.5000000000000001,False,unmatched_abstention,DBLP,44
1126,conf/vldb/Fox02,True,1,eybUiurX77sJ,0.9919785356400752,0.20496130561120018,0.787017230028875,0.5000000000000001,True,correct,DBLP,44
1127,journals/sigmod/DogacDKOONEHAKKM95,True,6,UAO4T_2ylPkJ,0.9858315842024843,0.8265974038822125,0.1592341803202718,0.5000000000000001,True,correct,DBLP,44
1128,journals/sigmod/EisenbergM99,True,4,Z1P9QnSfDuAJ,0.9910083311036181,0.9815913408619156,0.009416990241702505,0.5000000000000001,True,correct,DBLP,44
1129,conf/vldb/HardingLM03,False,0,_dOpWA3QWOEJ,0.0011198172865214235,0.0003592793250217771,0.0007605379614996463,0.5000000000000001,False,unmatched_abstention,DBLP,44
1130,conf/sigmod/KornackerSH98,True,2,bV8_CDuW2gMJ,0.9922469297686266,0.9620610778688516,0.030185851899774963,0.5000000000000001,True,correct,DBLP,44
1131,conf/sigmod/BergstraesserBPS99,True,2,qcZ2tYThtK0J,0.9595287392135647,0.7923607082055041,0.16716803100806066,0.5000000000000001,True,correct,DBLP,44
1132,journals/sigmod/SalgadoE03,False,0,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D310062%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.1051820423150323,0.0010482631370484275,0.10413377917798387,0.5000000000000001,False,unmatched_abstention,DBLP,44
1133,journals/sigmod/Sidell96,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245906%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9923360927150435,0.05732267465549875,0.9350134180595447,0.5000000000000001,True,correct,DBLP,44
