record_index,ida,has_true_match,n_valid_matches,ft_lr_top1_idb,ft_lr_top1_score,ft_lr_top2_score,ft_lr_gap,ft_lr_threshold,ft_lr_declared,ft_lr_category,dataset,seed,ce_direct_declared,ce_direct_category,quartile
1030,conf/vldb/Schoning03,True,1,4NM5WR1WtPcJ,0.9716906322416897,0.007254722984583503,0.9644359092571062,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1031,conf/sigmod/LangS01,True,2,FFQc9XpGFRsJ,0.9790583813591051,0.913509417261168,0.06554896409793709,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1032,conf/vldb/GibbonsMP97,True,1,QKnjF3UgncMJ,0.9320639188481283,0.06517739080803751,0.8668865280400908,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1033,conf/sigmod/Aulakh98,True,1,xFK4CkKj14EJ,0.9912053676587244,0.0024751948446204578,0.9887301728141039,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1034,journals/vldb/AlbanoGO95,True,2,_tswCGHoswMJ,0.9834797711434704,0.8991406372820073,0.08433913386146308,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1035,conf/sigmod/Smith01,True,2,5wh3Y-mBqJQJ,0.6152516632439546,0.05155899501836556,0.563692668225589,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1036,conf/sigmod/OlstonWACELSS98,True,1,UTYa5uf9zSIJ,0.9883106132197947,0.0006432925269167139,0.987667320692878,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1037,journals/sigmod/ChristoffelPSL98,True,4,yC3NWP247K8J,0.9653756753145867,0.9563821846342792,0.008993490680307525,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1038,journals/sigmod/Etzion99,True,2,url:http://portal.acm.org/citation.cfm%3Fid%3D344816.344820%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.5422480755057923,0.5240983670170142,0.01814970848877817,0.6000000000000002,False,missing_match,DBLP,44,True,correct,Q1
1039,conf/vldb/BonifatiCDS01,True,1,tCrfb27dXiwJ,0.9783229989821726,0.0048353793364326065,0.9734876196457399,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1040,journals/sigmod/Liu02,False,0,url:http://doi.wiley.com/10.1002/tl.7700,0.48494040547379064,0.4361953901254918,0.04874501534829884,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
1041,journals/vldb/AbbadiSW01,False,0,cDN9oOqsTE0J,0.5937062164020412,0.5885391885118266,0.005167027890214615,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
1042,journals/vldb/KnorrNT00,True,1,SggrbO99AJgJ,0.97646951074167,0.13087132076343788,0.8455981899782321,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1043,conf/vldb/AgarwalADGNRS96,True,7,E4fU9kpfXQsJ,0.9623427758343728,0.8632885128359336,0.09905426299843922,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1044,conf/vldb/JagadishKNS99,True,2,W8O7pgTYGTYJ,0.9884814583403478,0.929243900416696,0.05923755792365182,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1045,journals/sigmod/RossFS02,False,0,tOa0zXK5Ba4J,0.6235567976004991,0.43307512471302945,0.19048167288746964,0.6000000000000002,True,false_link,DBLP,44,False,unmatched_abstention,Q2
1046,journals/sigmod/Ozsoyoglu00,False,0,qU_IX5KFwIoJ,0.012356728768052801,0.009658852909919576,0.002697875858133225,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
1047,conf/vldb/AnciauxBP03,True,2,RLZc9c2-6_oJ,0.981713199582409,0.9792108454333053,0.002502354149103714,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1048,conf/vldb/CochinwalaB94,True,1,Bp69wMYw9DAJ,0.9817132598401065,0.004202179690449171,0.9775110801496573,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1049,conf/vldb/SrikantA95,True,16,Ve-JH2yNN0kJ,0.9814857725566752,0.9621659964568465,0.01931977609982871,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1050,journals/sigmod/BunemanRU97,True,3,5qg4BNiroqMJ,0.9898276075609886,0.8748850560532212,0.11494255150776744,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1051,conf/sigmod/LazaridisM01,True,1,IvMJ4bK708kJ,0.9912053779852414,0.0025147245753488023,0.9886906534098926,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1052,conf/vldb/Ganguly98,True,1,a8cB2S6Td-sJ,0.9817132498609273,0.06050709374857435,0.921206156112353,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1053,journals/vldb/LeeSC01,True,1,Hz_TU6kUj08J,0.9800036585484205,0.0018533414457935998,0.9781503171026269,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1054,conf/sigmod/PossSKL02,True,1,c3QptREmhgAJ,0.9851447153056377,0.02111150843997815,0.9640332068656596,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1055,conf/vldb/BonczRK98,True,2,ts5vu2eNQgYJ,0.955725073178357,0.03567079704385299,0.920054276134504,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1056,conf/vldb/PottingerL00,True,5,llb7DerHoGIJ,0.8683574389105572,0.7413807165590831,0.12697672235147406,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1057,conf/vldb/ZhangL98,True,1,ZjHAEBJYahAJ,0.9786995822024972,0.07340521016428452,0.9052943720382127,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1058,journals/sigmod/ChenHKPW94,True,1,HTvxhMKB69AJ,0.9324113691751725,0.03957516100220923,0.8928362081729633,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1059,conf/sigmod/BorkarDS01,True,3,8zFEVer1rBUJ,0.9825785689917105,0.8791445502016135,0.10343401879009695,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1060,conf/sigmod/DeshpandeNGS03,True,2,fU6zoUKeXe8J,0.9507428169990826,0.9267026433653737,0.024040173633708917,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1061,conf/vldb/HelmerM97,True,2,xsh0C_nCllsJ,0.9907436191957258,0.9488348839330127,0.041908735262713104,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1062,conf/sigmod/GarofalakisI96,True,3,MfPbk62EdyQJ,0.9805904435719255,0.786100966742294,0.19448947682963147,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1063,conf/vldb/George98,True,1,xACnzf6RhVwJ,0.9799342490682472,0.011595265892626829,0.9683389831756204,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1064,conf/vldb/McHughW99,True,2,bXRF6rASxhgJ,0.9907436033497072,0.7075414383695585,0.2832021649801487,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1065,conf/vldb/GaoS03,True,1,BEpwgIQR6r4J,0.9758438915486253,0.0011181465989305874,0.9747257449496947,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1066,conf/sigmod/RiedewaldAA02,True,2,nQvBo5KHITYJ,0.9884514618390201,0.6692906373474063,0.31916082449161376,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1067,conf/sigmod/ZuzartePMCLW03,True,1,url:http://portal.acm.org/citation.cfm%3Fid%3D872757.872840,0.9535564058699257,0.0014760132868653153,0.9520803925830604,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1068,journals/sigmod/HasanMV96,True,1,bLbjFFkQJdIJ,0.9886686009601163,0.01170660256491311,0.9769619983952033,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1069,conf/sigmod/PopaDST00,True,1,gAwckIiPpTEJ,0.9680409481481563,0.00028696172562395027,0.9677539864225324,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1070,conf/vldb/LiuLBHTS03,True,1,pAhZKAo7m-sJ,0.9087751916173831,0.00045898018023845665,0.9083162114371446,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1071,journals/vldb/NybergBCGL95,True,2,A1phylxPkl4J,0.9834797799705002,0.9598346180060878,0.023645161964412353,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1072,journals/sigmod/Seshadri98,True,3,_nIg_hi8PAAJ,0.9911194774252273,0.5913918513166022,0.3997276261086251,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1073,journals/vldb/Guting94,True,6,TruJ2Gi7fiQJ,0.7424637197535381,0.6913067640308908,0.051156955722647335,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1074,journals/sigmod/RashidS00,True,1,e0GH54HirssJ,0.9911194774252273,0.017448485861242695,0.9736709915639846,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1075,conf/sigmod/GrossmanQ94,True,1,yjqdBeNw5WoJ,0.9816667610686478,0.2420649053932336,0.7396018556754143,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1076,journals/sigmod/NascimentoSP03,True,1,G3QWq2T08SEJ,0.9269725664000271,0.00137323418164501,0.9255993322183821,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1077,conf/vldb/BohannonLRSSS97,True,4,GzK2N5eQ0pQJ,0.9674376129371994,0.9667977014051728,0.0006399115320265825,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1078,journals/tods/MokNE96,True,1,spIRnJknmAYJ,0.6036987971847968,0.29423760750853223,0.30946118967626457,0.6000000000000002,True,false_link,DBLP,44,True,correct,Q2
1079,conf/vldb/LevyRO96,True,9,e_vUPQi8-xIJ,0.981580478691774,0.8780385101333869,0.10354196855838715,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1080,conf/vldb/VassalosP97,True,8,kG-k9420fGMJ,0.9907436044616771,0.971790881771848,0.01895272268982906,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1081,journals/sigmod/Cingil02,True,1,2K6rhX16hXwJ,0.9911194784924485,0.0003615650052051461,0.9907579134872434,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1082,journals/vldb/ApersCS02,True,1,zvcs9bbyoi0J,0.5365441847580787,0.489011863502415,0.047532321255663756,0.6000000000000002,False,missing_match,DBLP,44,False,missing_match,Q1
1083,conf/sigmod/YanMHF01,True,5,8hRWaIVZ2ykJ,0.9878243449694022,0.8561044512108568,0.13171989375854543,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1084,conf/vldb/AmmannJR95,True,1,x-H7BqZ0Hw8J,0.9817132140841992,0.768920458387606,0.21279275569659317,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1085,conf/vldb/SizovGT03,True,1,UbQPXbPLMCAJ,0.9707642322386172,0.01374480671583402,0.9570194255227832,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1086,conf/vldb/Moni96,True,1,gbjXwFztQTsJ,0.9817132136893301,0.0012527636144088843,0.9804604500749212,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1087,conf/sigmod/BressanGOT00,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D336587%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.8686390814581993,0.08990818811105611,0.7787308933471433,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1088,journals/sigmod/NorrieBSW94,True,2,q6YVJJgD1uQJ,0.9874174394044527,0.01526817163418075,0.972149267770272,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1089,journals/sigmod/WinslettCDHZZ02,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601881%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9886611414756374,0.054361671308270465,0.934299470167367,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1090,journals/sigmod/Gardels97,True,1,PlitMluIJyYJ,0.9911194784924485,0.0033684465864419794,0.9877510319060065,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1091,conf/sigmod/BertinoCF01,True,1,JSzfxAgs4pgJ,0.986035155012814,0.762602247591798,0.22343290742101607,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1092,conf/sigmod/CherniackZ96,True,3,ZsHfcZJwFQQJ,0.9889962922696598,0.8989497184014771,0.09004657386818271,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1093,conf/vldb/ShuklaDN98,True,2,1eCp1f8DhasJ,0.9900156183095625,0.7265416751235025,0.26347394318606,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1094,conf/vldb/Kotidis01,True,1,lRL4LmMtwnYJ,0.9817132017591773,0.000672192296807762,0.9810410094623695,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1095,conf/sigmod/JosifovskiSHL02,True,1,xA9KNostV4cJ,0.976494299060752,0.00017624923596208243,0.97631804982479,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1096,journals/tods/DeySB99,True,1,lUIjuGqk6q4J,0.9769376562310648,0.0015372869327832206,0.9754003692982816,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1097,journals/sigmod/BarbaraBFLS94,True,4,url:http://portal.acm.org/citation.cfm%3Fid%3D187455,0.9822169193800634,0.9232688134832684,0.058948105896795,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1098,conf/sigmod/MaddenSHR02,True,8,dLP8AfWQ7r0J,0.967213151945536,0.939562093678886,0.02765105826665004,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1099,conf/sigmod/GeneserethKD97,True,3,2Nl65Vp7bxUJ,0.9387803107461788,0.873840815072098,0.06493949567408086,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1100,conf/vldb/BernsteinHJRW00,True,3,KlPsHutXQi8J,0.9168461204030395,0.2873490338943474,0.6294970865086921,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1101,journals/vldb/HelmerM03,True,2,fz4PKDuWGmoJ,0.9834797517081093,0.904848413821421,0.0786313378866883,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1102,conf/vldb/GarciaLL98,True,2,5MO7a6e0-GQJ,0.9732897803349322,0.8791019883062353,0.09418779202869687,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1103,conf/vldb/Campbell99,True,1,m1eeQnYWL0oJ,0.9817132303541906,0.0005934977722732758,0.9811197325819173,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1104,conf/vldb/PolyzotisG02,True,1,krAZ7iDMEOQJ,0.9861388327506173,0.15350519187149927,0.8326336408791181,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1105,conf/vldb/RaghavanG03,True,1,ma-ZRYj0pXIJ,0.9817132093357962,0.003236994996479878,0.9784762143393163,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1106,conf/vldb/StillgerLMK01,True,3,k8EsgEuKhQ0J,0.9907435977514862,0.943453555907447,0.04729004184403929,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1107,conf/sigmod/RamaswamyK95,True,3,g9Y0KAu_UHQJ,0.9408090690382486,0.9320340588904091,0.008775010147839435,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1108,journals/tods/Snodgrass01a,False,0,zvcs9bbyoi0J,0.5418405638209512,0.4885365645899886,0.05330399923096263,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
1109,conf/vldb/JagadishNSSK97,True,2,ZG9yClLgWnsJ,0.9271630942444218,0.7995916237442223,0.12757147050019946,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1110,conf/vldb/FlorescuHKLRWCSA03,True,2,1KSfxI44iGUJ,0.9608280512576466,0.9396030749407173,0.021224976316929323,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1111,journals/sigmod/HellersteinHM03,True,1,6ussAgzdL6oJ,0.9911194963481967,0.004951357668784408,0.9861681386794123,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1112,conf/sigmod/KiesslingHFE01,True,2,tNzM8E3W2K4J,0.9527173551013883,0.8917720379589804,0.06094531714240792,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1113,journals/sigmod/ButtlerCCFHLPRX02,True,1,JScvAMYcsmoJ,0.8457540389324554,0.002322243444355319,0.8434317954881001,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1114,conf/vldb/ShanmugasundaramSBCLPR00,True,4,HKM-zP0LT_UJ,0.9640288439779283,0.9277957090672909,0.0362331349106374,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1115,conf/vldb/RezendeS98,True,1,niRuvMkp4r4J,0.9126794052973217,0.06956809812765435,0.8431113071696674,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1116,conf/sigmod/EmbleyJN99,True,3,x8uC_9_IzUEJ,0.9488895712932801,0.9029567057076626,0.04593286558561749,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1117,journals/sigmod/JukicV97,True,1,yZbJS0Cd6cAJ,0.9834645311072036,0.015148388914908103,0.9683161421922954,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1118,conf/vldb/ChristopheBPV00,True,5,8DRB_dYz2CgJ,0.9907436180837574,0.9662758410876254,0.024467776996132007,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1119,journals/vldb/EyalM01,True,1,ntrSSBumclMJ,0.9834797972470705,0.0032999802301049105,0.9801798170169655,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1120,journals/sigmod/PalpanasPKG03,True,2,KQ6elbYA84QJ,0.9878534672563689,0.9610505966186527,0.026802870637716247,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1121,journals/sigmod/Franklin98b,False,0,ntqMqfgRXM4J,0.5533496332776309,0.4873836434187696,0.06596598985886126,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q2
1122,conf/vldb/MengLLA03,True,2,_dOpWA3QWOEJ,0.9893689477987442,0.6641270640328726,0.3252418837658716,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1123,journals/vldb/FangGM96,False,0,AWGtiQgXS7QJ,0.8380041109489255,0.12452495197723856,0.7134791589716869,0.6000000000000002,True,false_link,DBLP,44,True,false_link,Q3
1124,conf/vldb/KamelF94,True,8,A7WoAzxOJ9YJ,0.9659470123764992,0.9555346575804433,0.010412354796055845,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1125,journals/sigmod/Winslett03a,False,0,oJtB__MYF4EJ,0.0007432552722731578,0.0006886977272108761,5.455754506228166e-05,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
1126,conf/vldb/Fox02,True,1,eybUiurX77sJ,0.990743610100892,0.2114527836249286,0.7792908264759634,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1127,journals/sigmod/DogacDKOONEHAKKM95,True,6,UAO4T_2ylPkJ,0.9838728470902123,0.8172123360026895,0.16666051108752278,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1128,journals/sigmod/EisenbergM99,True,4,Z1P9QnSfDuAJ,0.989645657004928,0.9779630736560229,0.011682583348905151,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1129,conf/vldb/HardingLM03,False,0,_dOpWA3QWOEJ,0.0014431681414781138,0.0004917076518083115,0.0009514604896698023,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
1130,conf/sigmod/KornackerSH98,True,2,bV8_CDuW2gMJ,0.9910131908279984,0.9568512398531104,0.034161950974888056,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1131,conf/sigmod/BergstraesserBPS99,True,2,qcZ2tYThtK0J,0.9552556606557085,0.7832365914864297,0.1720190691692789,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1132,journals/sigmod/SalgadoE03,False,0,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D310062%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.11211674455513969,0.0013823607758344759,0.11073438377930521,0.6000000000000002,False,unmatched_abstention,DBLP,44,True,false_link,Q2
1133,journals/sigmod/Sidell96,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245906%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9911194937007742,0.06472863846617155,0.9263908552346027,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1134,conf/sigmod/GunopulosD01,True,4,oYtmj53qV0UJ,0.514063402077433,0.17243724463380367,0.3416261574436293,0.6000000000000002,False,missing_match,DBLP,44,True,correct,Q2
1135,conf/sigmod/Mohan96,True,8,f9JfEpe5a24J,0.6260037707237334,0.3116095506336827,0.3143942200900507,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1136,conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,True,3,VuY9Y49GqXgJ,0.8792945518622893,0.8645455846636189,0.01474896719867047,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1137,conf/sigmod/BlottRS96,True,5,4aSEl4haaq4J,0.9817985535470406,0.9746232402600319,0.007175313287008711,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1138,journals/tods/JacoxS03,True,1,ujD_9YAZctUJ,0.9773573925724774,0.004450261333350885,0.9729071312391265,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1139,conf/vldb/ChenHWW02,True,1,kgXRJZKRxZQJ,0.9905831965494862,0.05021175460571237,0.9403714419437739,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1140,conf/vldb/PapadiasTS03,True,1,TmcyYF1CNsYJ,0.9817131947057134,0.13187453957660594,0.8498386551291075,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1141,journals/sigmod/Wiegand02,True,1,RAcoVQuEzD8J,0.9911194832743164,0.0012181990403405082,0.9899012842339759,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1142,conf/sigmod/YangWYH02,True,1,xsaovu54vl4J,0.9897421176015301,0.7757485035668727,0.21399361403465733,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1143,journals/sigmod/CheungF98,True,2,ig7B9agTOMAJ,0.985697042341451,0.6591675737072635,0.3265294686341874,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1144,conf/sigmod/Mohan94,True,4,Ft1YZIFfu0cJ,0.9859464863501733,0.9446445247773768,0.04130196157279653,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1145,conf/sigmod/TheodoulidisAACKS94,True,2,srDgEOADv7cJ,0.9589607561141952,0.86837895821811,0.09058179789608523,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1146,journals/sigmod/RossFLOSSVW00,False,0,tOa0zXK5Ba4J,0.5462610745081972,0.4808727328905062,0.06538834161769097,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q2
1147,journals/tods/BeneventanoBS03,True,1,rRH6Z1oP78cJ,0.9843339969932747,0.24765015302429516,0.7366838439689796,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1148,conf/sigmod/HellersteinHW97,True,5,K6752bGaG2QJ,0.881694219640775,0.7735582207988811,0.10813599884189384,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1149,conf/sigmod/OzdenRSS96,True,1,-NqtWdEMQkgJ,0.9789161179944573,0.05303424359656415,0.9258818743978932,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1150,conf/vldb/SadriZZA01,True,2,89l6j2Mbe2kJ,0.9763476517149099,0.8839004722447226,0.09244717947018732,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1151,conf/sigmod/Fernandez94,True,1,PmrthJYk66cJ,0.9789258085282188,0.00017359279764159652,0.9787522157305771,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1152,journals/sigmod/BichlerSZ98,True,2,fQNdA5cjapAJ,0.9905996939908722,0.7707585185278604,0.21984117546301185,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1153,conf/vldb/TreschPL95,True,1,1rPUqMFsS3AJ,0.9817132134412903,0.36395283236678533,0.6177603810745049,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1154,conf/vldb/GyssensL97,True,8,7jSBx3h3cvUJ,0.9586907941309378,0.922793415262782,0.035897378868155805,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1155,conf/sigmod/HuangSW94,True,2,5Chw6HN64vEJ,0.9892283146995337,0.2647699303893627,0.724458384310171,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1156,conf/vldb/LiRS99,True,2,Bf44yXvb6EAJ,0.8707508393567314,0.6850444933243662,0.18570634603236513,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1157,conf/sigmod/GoyalHKMSZ97,True,2,OcGPxRYxbsUJ,0.9440513016555376,0.3323359169785645,0.6117153846769732,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1158,journals/tods/Meo00,True,1,NQShGztSLaoJ,0.9843340053711483,0.0011537228878485686,0.9831802824832998,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1159,conf/vldb/KeidlSSK02,True,2,dTval1yE6p8J,0.9907436051185187,0.8518893688823647,0.138854236236154,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1160,conf/vldb/Spintzik95,True,1,QcD01ZjsNcIJ,0.9817131968824824,0.001750195651282589,0.9799630012311998,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
1161,journals/sigmod/Datta94,True,2,PPH2NlobSwsJ,0.9911194774252273,0.9763894091204298,0.014730068304797506,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1162,conf/sigmod/DeshpandeGR01,True,2,knAoAIpo7hYJ,0.9912053687157151,0.8372677083996088,0.15393766031610623,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1163,journals/sigmod/Alonso95a,False,0,8Ge2xzsWVhAJ,0.005110717334972234,0.004073433424320772,0.0010372839106514622,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
1164,conf/vldb/VermeerA96,True,1,bEddMdwB2_4J,0.949300790212566,0.009102941866656781,0.9401978483459091,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1165,conf/vldb/ChakrabartiM00,True,2,7P1LlDStRGYJ,0.9907436230661237,0.8652998164824858,0.12544380658363796,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1166,conf/vldb/ChakrabartiSD98,True,3,wnke8ff8hYUJ,0.9907436033497072,0.8095382202977885,0.1812053830519187,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1167,conf/sigmod/LometT03,True,1,GidOUF_Jd4oJ,0.8841464221617884,0.08571649934866825,0.7984299228131202,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
1168,conf/vldb/OlstonW00,True,5,R_hYW6eIUuYJ,0.9907436230661237,0.9459507266575966,0.04479289640852713,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1169,conf/vldb/NgH94,True,14,6OfJSMB4vOcJ,0.9748110133965143,0.9698548660959848,0.004956147300529512,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
1170,conf/sigmod/DeHaanTCO03,True,4,gyYBYgpB63sJ,0.9801101580630455,0.9098766522583728,0.07023350580467269,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
1171,conf/sigmod/VanceM96,True,4,CMMaMlYwgPkJ,0.991205379042231,0.9708828697947273,0.020322509247503784,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
